,number,name,theme,year,pieces,minifigs,availability,retired,released_date,retired_date,retail,value
12564,71020-6,Swimming Pool Batman,Minifigure Series,2018,6,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,13.14
12565,71020-7,Tropical Joker,Minifigure Series,2018,8,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,10.81
12566,71020-8,Vacation Robin,Minifigure Series,2018,7,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,3.85
12567,71020-9,Vacation Batgirl,Minifigure Series,2018,7,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,3.53
12568,71020-10,Vacation Alfred,Minifigure Series,2018,7,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,3.6
12569,71020-11,Merch Batgirl,Minifigure Series,2018,8,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,4.16
12570,71020-12,Killer Moth,Minifigure Series,2018,6,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,13.11
12571,71020-13,Wonder Twin Jayna,Minifigure Series,2018,7,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,3.81
12572,71020-14,Wonder Twin Zan,Minifigure Series,2018,8,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,4.25
12573,71020-15,Apache Chief,Minifigure Series,2018,5,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,4.15
12574,71020-16,Jor-El,Minifigure Series,2018,7,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,4.4
12575,71020-17,General Zod,Minifigure Series,2018,5,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,3.78
12576,71020-18,Doctor Phosphorus,Minifigure Series,2018,5,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,4.21
12577,71020-19,Black Canary,Minifigure Series,2018,8,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,4.76
12578,71020-20,Black Vulcan,Minifigure Series,2018,6,1,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,3.99,3.76
12579,71020-21,Complete Set,Minifigure Series,2018,131,16,Retail,True,2018-01-01 00:00:00,2018-03-31 00:00:00,63.84,104.9
12580,72001-1,Lance's Hover Jouster,Nexo Knights,2018,217,3,RetailLimited,True,2018-01-01 00:00:00,2019-02-17 00:00:00,19.99,33.68
12581,72002-1,Twinfector,Nexo Knights,2018,191,3,Retail,True,2017-11-26 00:00:00,2019-01-01 00:00:00,19.99,56.67
12582,72003-1,Berserker Bomber,Nexo Knights,2018,369,3,Retail,True,2017-11-26 00:00:00,2019-09-02 00:00:00,29.99,67.94
12583,72004-1,Tech Wizard Showdown,Nexo Knights,2018,506,3,Retail,True,2017-11-26 00:00:00,2018-12-17 00:00:00,49.99,95.92
12584,72005-1,Aaron's X-bow,Nexo Knights,2018,569,4,Retail,True,2017-11-26 00:00:00,2019-03-03 00:00:00,59.99,61.58
12585,72006-1,Axl's Rolling Arsenal,Nexo Knights,2018,604,4,Retail,True,2017-11-26 00:00:00,2019-01-18 00:00:00,69.99,84.39
12586,75193-1,Millennium Falcon Microfighter,Star Wars,2018,92,1,Retail,True,2018-01-01 00:00:00,2019-07-14 00:00:00,9.99,15.04
12587,75194-1,First Order TIE Fighter Microfighter,Star Wars,2018,91,1,Retail,True,2018-01-01 00:00:00,2019-07-30 00:00:00,9.99,14.56
12588,75195-1,Ski Speeder vs. First Order Walker Microfighters,Star Wars,2018,216,2,Retail,True,2018-01-01 00:00:00,2019-08-03 00:00:00,19.99,21.91
12589,75196-1,A-Wing vs. TIE Silencer Microfighters,Star Wars,2018,188,2,Retail,True,2018-01-01 00:00:00,2020-11-01 00:00:00,19.99,24.13
12590,75197-1,First Order Specialists Battle Pack,Star Wars,2018,108,4,Retail,True,2018-01-01 00:00:00,2019-02-17 00:00:00,16.99,22.0
12591,75198-1,Tatooine Battle Pack,Star Wars,2018,97,4,Retail,True,2018-01-01 00:00:00,2018-04-14 00:00:00,16.99,27.71
12592,75199-1,General Grievous' Combat Speeder,Star Wars,2018,157,2,Retail,True,2018-01-01 00:00:00,2019-07-12 00:00:00,29.99,66.18
12593,75200-1,Ahch-To Island Training,Star Wars,2018,241,2,Retail,True,2018-01-01 00:00:00,2018-12-14 00:00:00,29.99,36.42
12594,75201-1,First Order AT-ST,Star Wars,2018,370,4,Retail,True,2018-01-01 00:00:00,2019-01-02 00:00:00,59.99,72.04
12595,75202-1,Defense of Crait,Star Wars,2018,746,5,Retail,True,2018-01-01 00:00:00,2019-03-05 00:00:00,79.99,75.01
12596,75204-1,Sandspeeder,Star Wars,2018,278,2,RetailLimited,True,2017-02-12 00:00:00,2018-04-14 00:00:00,39.99,54.51
12597,75205-1,Mos Eisley Cantina,Star Wars,2018,378,4,RetailLimited,True,2018-01-01 00:00:00,2018-04-13 00:00:00,49.99,57.16
12598,75533-1,Boba Fett,Star Wars,2018,144,0,Retail,True,2018-01-01 00:00:00,2018-09-12 00:00:00,29.99,79.3
12599,75534-1,Darth Vader,Star Wars,2018,168,0,Retail,True,2018-01-01 00:00:00,2018-12-24 00:00:00,39.99,95.22
12600,76089-1,Mighty Micros: Scarlet Spider vs. Sandman,Marvel Super Heroes,2018,89,2,Retail,True,2018-01-01 00:00:00,2019-05-01 00:00:00,9.99,14.35
12601,76090-1,Mighty Micros: Star-Lord vs. Nebula,Marvel Super Heroes,2018,86,2,Retail,True,2018-01-01 00:00:00,2019-02-23 00:00:00,9.99,13.17
12602,76091-1,Mighty Micros: Thor vs. Loki,Marvel Super Heroes,2018,79,2,Retail,True,2018-01-01 00:00:00,2019-02-23 00:00:00,9.99,16.01
12603,76092-1,Mighty Micros: Batman vs. Harley Quinn,DC Comics Super Heroes,2018,86,2,Retail,True,2018-12-10 00:00:00,2018-12-20 00:00:00,6.99,14.92
12604,76093-1,Mighty Micros: Nightwing vs. The Joker,DC Comics Super Heroes,2018,84,2,Retail,True,2018-12-10 00:00:00,2019-01-24 00:00:00,6.99,14.3
12605,76094-1,Mighty Micros: Supergirl vs. Brainiac,DC Comics Super Heroes,2018,80,2,Retail,True,2018-12-10 00:00:00,2018-12-13 00:00:00,6.99,10.74
12606,76096-1,Superman & Krypto Team-Up,DC Comics Super Heroes,2018,199,2,Retail,True,2018-11-01 00:00:00,2018-08-12 00:00:00,24.99,38.11
12607,76097-1,Lex Luthor Mech Takedown,DC Comics Super Heroes,2018,406,5,Retail,True,2018-11-01 00:00:00,2018-11-28 00:00:00,39.99,76.07
12608,76098-1,Speed Force Freeze Pursuit,DC Comics Super Heroes,2018,271,4,Retail,True,2018-11-01 00:00:00,2019-01-17 00:00:00,34.99,131.99
12609,76099-1,Rhino Face-Off by the Mine,Marvel Super Heroes,2018,229,3,Retail,True,2018-01-01 00:00:00,2018-12-26 00:00:00,24.99,28.38
12610,76100-1,Royal Talon Fighter Attack,Marvel Super Heroes,2018,358,4,Retail,True,2018-01-01 00:00:00,2019-03-03 00:00:00,34.99,51.41
12611,853747-1,Nya Mask,Gear,2018,0,0,Retail,True,2018-01-01 00:00:00,2020-10-13 00:00:00,9.99,17.64
12612,853748-1,Nya Spear,Gear,2018,0,0,Retail,True,2018-01-01 00:00:00,2020-10-13 00:00:00,9.99,8.79
12613,853756-1,Lady Iron Dragon Key Chain,Gear,2018,0,0,Exclusive,True,2018-01-01 00:00:00,2019-10-24 00:00:00,4.99,4.48
12614,853757-1,Lord Garmadon Key Chain,Gear,2018,0,1,Exclusive,True,2018-01-01 00:00:00,2019-04-18 00:00:00,4.99,10.38
12615,853758-1,Jay Pod,Ninjago,2018,26,1,RetailLimited,True,2018-01-01 00:00:00,2018-03-21 00:00:00,8.99,22.48
12616,853759-1,Cole Pod,Ninjago,2018,28,1,RetailLimited,True,2018-01-01 00:00:00,2018-12-04 00:00:00,8.99,17.56
12617,853781-1,Cinderella Key Chain,Gear,2018,0,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,4.99,6.95
12618,853782-1,Belle Key Chain,Gear,2018,0,0,Retail,True,2018-01-01 00:00:00,2021-04-06 00:00:00,4.99,9.94
12619,853792-1,Brick Separator Key Chain,Gear,2018,0,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,4.99,6.63
12620,853794-1,Corn Cob Guy Key Chain,Gear,2018,0,1,Retail,True,2018-08-16 00:00:00,2020-10-06 00:00:00,4.99,21.23
12621,853795-1,Butterfly Girl Key Chain,Gear,2018,0,1,Retail,True,2018-08-16 00:00:00,2020-08-16 00:00:00,4.99,7.03
12622,853816-1,Mountain Police Key Chain,Gear,2018,0,1,Retail,True,2018-01-01 00:00:00,2019-11-06 00:00:00,4.99,5.52
12623,853818-1,Steve Key Chain,Gear,2018,0,1,Retail,True,2018-01-01 00:00:00,2020-10-27 00:00:00,4.99,8.96
12624,853819-1,Alex Key Chain,Gear,2018,0,1,Retail,True,2018-01-01 00:00:00,2020-10-13 00:00:00,4.99,7.5
12625,5005233-1,Hamleys Royal Guard,Promotional,2018,5,1,RetailLimited,True,2018-01-01 00:00:00,2020-01-01 00:00:00,6.15,9.87
12626,5005406-1,Ninjago Movie Play & Display Case,Gear,2018,0,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,34.99,43.23
12627,951805-1,Police Buggy,City,2018,28,1,Promotional,True,2018-01-01 00:00:00,2018-01-02 00:00:00,0.0,2.83
12628,10256-1,Taj Mahal,Icons,2017,5923,0,Exclusive,True,2017-02-12 00:00:00,2020-01-11 00:00:00,329.99,366.5
12629,40250-1,Train,Promotional,2017,56,0,Promotional,True,2017-01-12 00:00:00,2019-01-12 00:00:00,0.0,6.62
12630,45024-1,STEAM Park,Education,2017,295,3,Retail,False,2020-05-21 00:00:00,2025-06-30 00:00:00,197.99,175.96
12631,45804-1,FIRST LEGO League Challenge 2017 Hydro Dynamics,Exclusive,2017,2045,1,Exclusive,True,2017-01-01 00:00:00,2019-01-01 00:00:00,198.0,209.79
12632,70922-1,The Joker Manor,The LEGO Batman Movie,2017,3444,10,Exclusive,True,2017-11-25 00:00:00,2018-12-14 00:00:00,269.99,560.94
12633,4002017-1,Nutcracker,Exclusive,2017,732,0,NotForRetail,True,2017-01-12 00:00:00,2017-02-12 00:00:00,0.0,280.9
12634,5004394-1,Movie Maker,The LEGO Ninjago Movie,2017,46,1,Retail,True,2017-01-01 00:00:00,2019-01-01 00:00:00,9.99,8.98
12635,561801-1,Wishing Well with Andrea's Little Bird,Friends,2017,21,0,Promotional,True,2017-01-01 00:00:00,2017-01-02 00:00:00,0.0,1.87
12636,271722-1,Stone Giant with Flying Machine,Nexo Knights,2017,3,1,Promotional,True,2017-01-01 00:00:00,2017-01-02 00:00:00,0.0,3.85
12637,271723-1,Hovercraft,Nexo Knights,2017,35,0,Promotional,True,2019-01-09 00:00:00,2019-01-10 00:00:00,0.0,1.87
12638,891731 -1,Zane,Ninjago,2017,5,1,Promotional,True,2017-11-22 00:00:00,2017-12-19 00:00:00,0.0,8.69
12639,891732-1,Chen,Ninjago,2017,4,1,Promotional,True,2017-12-20 00:00:00,2018-01-23 00:00:00,0.0,9.17
12640,911730-1,Y-Wing,Star Wars,2017,60,0,Promotional,True,2017-01-12 00:00:00,2018-01-01 00:00:00,0.0,6.11
12641,911831-1,Kylo Ren's shuttle,Star Wars,2017,21,0,Promotional,True,2018-01-02 00:00:00,2018-01-03 00:00:00,0.0,2.38
12642,45019-1,Creative LEGO DUPLO Brick Set,Education,2016,160,0,Retail,True,2016-01-01 00:00:00,2018-01-01 00:00:00,55.4,96.8
12643,21313-1,Ship in a Bottle,Ideas,2018,962,0,RetailLimited,True,2018-02-02 00:00:00,2019-12-29 00:00:00,69.99,88.7
12644,30357-1,Road Worker,City,2018,58,1,Promotional,True,2018-01-01 00:00:00,2020-01-06 00:00:00,0.0,4.95
12645,30404-1,Friendship Flower,Friends,2018,100,0,Exclusive,True,2018-02-07 00:00:00,2020-01-03 00:00:00,3.49,7.19
12646,30541-1,Build a Duck,Classic,2018,10,0,Promotional,True,2018-01-01 00:00:00,2020-01-01 00:00:00,0.0,2.34
12647,40271-1,Bunny,BrickHeadz,2018,126,0,Exclusive,True,2018-02-02 00:00:00,2018-03-17 00:00:00,9.99,11.43
12648,40277-1,Car and Gas Pump,Promotional,2018,44,0,Promotional,True,2018-10-02 00:00:00,2018-11-02 00:00:00,0.0,4.74
12649,40290-1,60 Years of the LEGO Brick,Promotional,2018,421,0,Promotional,True,2018-01-01 00:00:00,2018-01-02 00:00:00,0.0,22.29
12650,40306-1,Micro LEGOLAND Castle,Promotional,2018,220,1,ExclusiveLEGOLAND,True,2018-01-01 00:00:00,2020-01-01 00:00:00,17.59,20.3
12651,4000028-1,House,Classic,2018,64,0,RetailLimited,True,2018-01-02 00:00:00,2020-01-07 00:00:00,17.59,36.55
12652,4000029-1,Windmill,Classic,2018,45,0,RetailLimited,True,2018-05-02 00:00:00,2020-01-07 00:00:00,17.59,42.32
12653,271824-1,Robin,Nexo Knights,2018,11,1,Promotional,True,2018-01-31 00:00:00,2018-02-27 00:00:00,0.0,3.81
12654,891833-1,Jay,Ninjago,2018,9,1,Promotional,True,2018-01-24 00:00:00,2018-02-20 00:00:00,0.0,3.38
12655,911832-1,Imperial Shuttle Pilot,Star Wars,2018,5,1,Promotional,True,2018-01-03 00:00:00,2018-01-04 00:00:00,0.0,5.52
12656,30326-0,Farm Random Bag,Duplo,2018,4,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,5.68
12657,30326-1,Farm Chicken,Duplo,2018,4,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,5.68
12658,30326-2,Farm Girl,Duplo,2018,4,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,5.68
12659,30326-3,Farm Goat,Duplo,2018,4,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,5.68
12660,30326-4,Farm Boy,Duplo,2018,4,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,5.68
12661,30326-5,Farm Calf,Duplo,2018,4,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,5.68
12662,30339-1,Traffic Light Patrol,Juniors,2018,30,1,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,2.63,3.76
12663,30403-1,Olivia's Remote Control Boat,Friends,2018,25,1,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,3.99,7.34
12664,30405-1,Stephanie's Hockey Practice,Friends,2018,35,1,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,4.39,9.58
12665,30450-1,Royal Talon Fighter,Marvel Super Heroes,2018,59,0,Promotional,True,2018-01-01 00:00:00,2020-01-01 00:00:00,0.0,3.7
12666,30499-1,Robot Vehicle Free Builds,Promotional,2018,56,0,Promotional,True,2018-01-06 00:00:00,2020-01-06 00:00:00,0.0,3.46
12667,30525-1,The Guardians' Ship,Marvel Super Heroes,2018,69,0,Promotional,True,2018-01-03 00:00:00,2020-08-17 00:00:00,3.49,4.4
12668,30530-1,WU-CRU Target Training,Ninjago,2018,46,2,RetailLimited,True,2018-01-01 00:00:00,2020-01-01 00:00:00,4.99,5.53
12669,30531-1,Sons of Garmadon,Ninjago,2018,33,1,RetailLimited,True,2018-01-01 00:00:00,2020-01-01 00:00:00,4.99,5.65
12670,30540-1,Yellow Flyer,Creator,2018,43,0,Promotional,True,2018-01-01 00:00:00,2020-01-01 00:00:00,0.0,4.76
12671,30552-1,Ariel's Underwater Symphony,Disney,2018,51,1,RetailLimited,True,2018-01-01 00:00:00,2020-01-01 00:00:00,4.39,10.38
12672,40276-1,Walrus,Promotional,2018,55,0,Promotional,True,2018-01-01 00:00:00,2020-01-01 00:00:00,0.0,6.12
12673,40302-1,Become My City Hero,City,2018,85,1,RetailLimited,True,2018-01-01 00:00:00,2020-01-01 00:00:00,5.99,6.56
12674,76101-1,Outrider Dropship Attack,Marvel Super Heroes,2018,124,4,Retail,True,2018-04-03 00:00:00,2019-03-28 00:00:00,14.99,16.32
12675,76102-1,Thor's Weapon Quest,Marvel Super Heroes,2018,223,3,Retail,True,2018-04-03 00:00:00,2019-11-08 00:00:00,24.99,33.62
12676,76103-1,Corvus Glaive Thresher Attack,Marvel Super Heroes,2018,416,5,Retail,True,2018-04-03 00:00:00,2019-02-17 00:00:00,27.99,88.0
12677,76104-1,The Hulkbuster Smash-Up,Marvel Super Heroes,2018,375,4,Retail,True,2018-04-03 00:00:00,2020-01-24 00:00:00,34.99,37.21
12678,76107-1,Thanos Ultimate Battle,Marvel Super Heroes,2018,674,4,Retail,True,2018-04-03 00:00:00,2020-02-18 00:00:00,79.99,77.43
12679,76108-1,Sanctum Sanctorum Showdown,Marvel Super Heroes,2018,1004,5,Retail,True,2018-04-03 00:00:00,2019-01-12 00:00:00,99.99,159.41
12680,4000030-1,Truck,Classic,2018,44,0,RetailLimited,True,2018-08-02 00:00:00,2020-01-07 00:00:00,17.59,26.39
12681,5005230-1,Zane's Kendo Training Pod,Ninjago,2018,25,1,Retail,True,2018-03-07 00:00:00,2019-09-26 00:00:00,5.99,11.54
12682,5005231-1,Training Kit,Ninjago,2018,24,0,Promotional,True,2018-01-01 00:00:00,2020-01-01 00:00:00,0.0,5.29
12683,5005236-1,Friends Clubhouse,Friends,2018,27,1,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,9.99,9.53
12684,561802-1,Andrea's Fashion Design Studio,Friends,2018,27,0,Promotional,True,2018-01-01 00:00:00,2018-01-02 00:00:00,0.0,2.08
12685,891834-1,Spinjitzu Lloyd,Ninjago,2018,8,1,Promotional,True,2018-02-28 00:00:00,2018-03-20 00:00:00,0.0,3.4
12686,40278-1,Lamb,Promotional,2018,45,0,Promotional,True,2018-01-03 00:00:00,2020-01-03 00:00:00,0.0,6.34
12687,75884-1,1968 Ford Mustang Fastback,Speed Champions,2018,183,1,Retail,True,2018-02-03 00:00:00,2019-12-14 00:00:00,14.99,27.46
12688,75885-1,Ford Fiesta M-Sport WRC,Speed Champions,2018,203,1,Retail,True,2018-02-03 00:00:00,2020-11-01 00:00:00,14.99,32.7
12689,75886-1,Ferrari 488 GT3 Scuderia Corsa,Speed Champions,2018,179,1,Retail,True,2018-02-03 00:00:00,2019-11-30 00:00:00,14.99,26.53
12690,75887-1,Porsche 919 Hybrid,Speed Champions,2018,163,1,Retail,True,2018-02-03 00:00:00,2019-10-03 00:00:00,14.99,52.01
12691,75888-1,Porsche 911 RSR and 911 Turbo 3.0,Speed Champions,2018,391,3,Retail,True,2018-02-03 00:00:00,2019-07-12 00:00:00,39.99,70.34
12692,75889-1,Ferrari Ultimate Garage,Speed Champions,2018,841,7,Retail,True,2018-02-03 00:00:00,2019-05-12 00:00:00,99.99,132.62
12693,76105-1,The Hulkbuster Ultron Edition,Marvel Super Heroes,2018,1363,1,Exclusive,True,2018-04-03 00:00:00,2019-12-16 00:00:00,129.99,152.1
12694,853749-1,Kai Katanas with Sheath,Gear,2018,0,0,Retail,True,2018-02-03 00:00:00,2020-10-27 00:00:00,24.99,27.63
12695,853751-1,Lloyd Mask,Gear,2018,0,0,Retail,True,2018-03-28 00:00:00,2020-10-15 00:00:00,9.99,8.79
12696,853753-1,Shuriken Claw,Gear,2018,0,0,Retail,True,2018-02-03 00:00:00,2020-10-27 00:00:00,9.99,8.79
12697,853760-1,Spinjitzu Stunt Ramp,Gear,2018,0,0,Retail,True,2018-02-03 00:00:00,2019-10-28 00:00:00,14.99,16.35
12698,853763-1,NINJAGO MOVIE Hydr Bottle,Gear,2018,0,0,Retail,True,2018-03-03 00:00:00,2019-11-06 00:00:00,12.99,11.43
12699,853764-1,Lloyd Minifigure Plush,Gear,2018,0,0,Retail,True,2018-03-28 00:00:00,2019-04-15 00:00:00,24.99,23.73
12700,853765-1,Master Wu Minifigure Plush,Gear,2018,0,0,Retail,True,2018-03-28 00:00:00,2019-04-30 00:00:00,24.99,27.8
12701,853767-1,Star Destroyer Bag Charm,Gear,2018,0,0,Retail,True,2018-02-03 00:00:00,2020-02-03 00:00:00,5.99,9.42
12702,853771-1,Black Panther Key Chain,Gear,2018,0,1,Retail,True,2018-02-03 00:00:00,2019-11-06 00:00:00,4.99,5.38
12703,853772-1,Cyborg,Gear,2018,0,1,Retail,True,2018-02-03 00:00:00,2019-11-06 00:00:00,4.99,4.95
12704,853774-1,Olivia's Satellite Pod,Friends,2018,34,1,Exclusive,True,2018-02-03 00:00:00,2021-07-07 00:00:00,8.99,13.17
12705,853775-1,Andrea's DJ Pod,Friends,2018,38,1,Exclusive,True,2018-02-03 00:00:00,2020-02-03 00:00:00,8.99,11.31
12706,853776-1,Emma's Photo Studio Pod,Friends,2018,36,1,Exclusive,True,2018-02-03 00:00:00,2021-07-07 00:00:00,8.99,11.43
12707,853777-1,Mia's Exploration Pod,Friends,2018,47,1,Exclusive,True,2018-02-03 00:00:00,2021-12-04 00:00:00,8.99,10.13
12708,853778-1,Stephanie's Pool Pod,Friends,2018,31,1,Exclusive,True,2018-02-03 00:00:00,2021-07-07 00:00:00,8.99,11.28
12709,853797-1,Phone Cover with Studs,Gear,2018,46,0,Retail,True,2018-01-01 00:00:00,2020-01-01 00:00:00,29.99,28.17
12710,4000026-1,LEGO House Tree of Creativity,Promotional,2018,837,1,Exclusive,True,2018-01-03 00:00:00,2020-01-03 00:00:00,99.99,97.13
12711,5005249-1,Easter Bunny Hut,Seasonal,2018,6,1,Promotional,True,2018-03-03 00:00:00,2019-11-23 00:00:00,0.0,3.18
12712,5005552-1,LEGO NINJAGO Easter Bundle,Ninjago,2018,0,0,Retail,True,2018-06-03 00:00:00,2018-03-04 00:00:00,44.95,85.94
12713,5005553-1,LEGO Friends Easter Bundle,Friends,2018,0,0,Retail,True,2018-06-03 00:00:00,2018-03-04 00:00:00,43.97,65.25
12714,5005554-1,LEGO City Easter Bundle,City,2018,0,0,Retail,True,2018-06-03 00:00:00,2018-03-04 00:00:00,44.97,87.75
12715,5005573-1,Custom Marvel Art Print,Gear,2018,0,0,Promotional,True,2018-03-03 00:00:00,2018-04-03 00:00:00,0.0,5.17
12716,911834-1,Finn,Star Wars,2018,5,1,Promotional,True,2018-01-05 00:00:00,2018-01-06 00:00:00,0.0,3.19
12717,66580-1,Holiday Co-Pack,City,2017,1129,0,RetailLimited,True,2017-01-01 00:00:00,2019-01-01 00:00:00,99.99,268.5
12718,21314-1,TRON: Legacy,Ideas,2018,230,3,RetailLimited,True,2018-01-04 00:00:00,2019-11-29 00:00:00,34.99,64.88
12719,30615-1,Edna Mode,Incredibles 2,2018,4,1,Promotional,True,2018-06-15 00:00:00,2020-06-15 00:00:00,0.0,6.64
12720,40188-1,Pencil Pot,Exclusive,2018,187,1,RetailLimited,True,2018-08-16 00:00:00,2020-01-02 00:00:00,12.99,23.96
12721,40301-1,Bat Shooter,The LEGO Batman Movie,2018,40,0,Promotional,True,2018-01-01 00:00:00,2020-01-01 00:00:00,0.0,24.08
12722,40304-1,Learning Numbers,Duplo,2018,11,0,Promotional,True,2018-05-03 00:00:00,2018-03-31 00:00:00,0.0,4.32
12723,41597-1,Go Brick Me,BrickHeadz,2018,708,0,Retail,True,2018-02-04 00:00:00,2019-01-19 00:00:00,29.99,50.83
12724,41604-1,Iron Man MK50,BrickHeadz,2018,101,0,Retail,True,2018-02-04 00:00:00,2018-11-25 00:00:00,9.99,35.38
12725,41605-1,Thanos,BrickHeadz,2018,105,0,Retail,True,2018-02-04 00:00:00,2018-11-27 00:00:00,9.99,38.9
12726,41606-1,Star-Lord,BrickHeadz,2018,113,0,Retail,True,2018-02-04 00:00:00,2018-11-26 00:00:00,9.99,28.16
12727,41607-1,Gamora,BrickHeadz,2018,136,0,Retail,True,2018-02-04 00:00:00,2018-12-29 00:00:00,9.99,18.8
12728,41608-1,Han Solo,BrickHeadz,2018,141,0,Retail,True,2018-02-04 00:00:00,2018-11-27 00:00:00,9.99,27.92
12729,41609-1,Chewbacca,BrickHeadz,2018,149,0,Retail,True,2018-02-04 00:00:00,2018-11-25 00:00:00,9.99,56.65
12730,41611-1,Marty McFly & Doc Brown,BrickHeadz,2018,240,0,Retail,True,2018-04-18 00:00:00,2018-11-24 00:00:00,19.99,61.46
12731,41613-1,Mr. Incredible & Frozone,BrickHeadz,2018,160,0,Retail,True,2018-04-21 00:00:00,2019-01-28 00:00:00,19.99,45.24
12732,41614-1,Owen & Blue,BrickHeadz,2018,234,0,Retail,True,2018-04-17 00:00:00,2019-05-04 00:00:00,19.99,26.5
12733,71021-0,Random Bag,Minifigure Series,2018,0,1,Retail,True,2018-02-04 00:00:00,2018-07-31 00:00:00,3.99,7.32
12734,71021-1,Elephant Girl,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,7.82
12735,71021-2,Brick Suit Guy,Minifigure Series,2018,5,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,3.52
12736,71021-3,Brick Suit Girl,Minifigure Series,2018,5,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,6.04
12737,71021-4,Party Clown,Minifigure Series,2018,8,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,7.71
12738,71021-5,Firework Guy,Minifigure Series,2018,4,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,11.59
12739,71021-6,Birthday Party Girl,Minifigure Series,2018,9,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,5.03
12740,71021-7,Dragon Suit Guy,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,8.15
12741,71021-8,Classic Police Officer,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,16.38
12742,71021-9,Spider Suit Boy,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,10.93
12743,71021-10,Birthday Cake Guy,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,3.82
12744,71021-11,Cactus Girl,Minifigure Series,2018,4,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,6.17
12745,71021-12,Cat Costume Girl,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,3.9
12746,71021-13,Race Car Guy,Minifigure Series,2018,6,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,4.52
12747,71021-14,Flower Pot Girl,Minifigure Series,2018,5,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,3.82
12748,71021-15,Cowboy Costume Guy,Minifigure Series,2018,5,1,Retail,True,2018-01-04 00:00:00,2018-07-31 00:00:00,3.99,11.49
